CÛdigo ”rg„o Superior	Nome ”rg„o Superior	CÛdigo ”rg„o Subordinado	Nome ”rg„o Subordinado	CÛdigo Unidade Gestora	Nome Unidade Gestora	Categoria EconÙmica	Origem	EspÈcie	Rubrica	AlÌnea	SubalÌnea	Valor Previsto	Valor LanÁado	Valor Realizado	Percentual Realizado	ExercÌcio
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22101	MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO	130101	COORDENACAO-GERAL DE ORCAMENTO E FINANÁAS	RECEITAS CORRENTES INTRA-ORCAMENTARIAS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS AGROPECUARIOS	SERVICOS AGROPECUARIOS	216625	0	287563	132,74	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22101	MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO	130101	COORDENACAO-GERAL DE ORCAMENTO E FINANÁAS	RECEITAS CORRENTES	RECEITA AGROPECUARIA	RECEITA DA PRODUCAO VEGETAL	RECEITA DA PRODUCAO VEGETAL	RECEITA DA PRODUCAO VEGETAL	RECEITA DA PRODUCAO VEGETAL	380000	0	421391	110,89	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22101	MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO	130101	COORDENACAO-GERAL DE ORCAMENTO E FINANÁAS	RECEITAS CORRENTES	RECEITA AGROPECUARIA	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	196400	0	104968,53	53,44	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS DE CAPITAL	OUTRAS RECEITAS DE CAPITAL	REC.DIV.ATIVA PROV.DE AMORTIZ.EMPREST.FINANC.	REC.DIV.ATIVA PROV.DE AMORTIZ.EMPREST.FINANC.	REC.DIV.ATIVA PROV.DE AMORTIZ.EMPREST.FINANC.	REC.DIV.ATIVA PROV.DE AMORTIZ.EMPREST.FINANC.	4201145	0	3390508,66	80,7	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS DE CAPITAL	OUTRAS RECEITAS DE CAPITAL	RECEITA DIV ATIVA ALIENACAO ESTOQUES DE CAFE	RECEITA DIV ATIVA ALIENACAO ESTOQUES DE CAFE	RECEITA DIV ATIVA ALIENACAO ESTOQUES DE CAFE	RECEITA DIV ATIVA ALIENACAO ESTOQUES DE CAFE	702471	0	259753,46	36,97	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS DE CAPITAL	AMORTIZACOES DE EMPRESTIMOS	AMORTIZACOES DE EMPRESTIMOS	AMORTIZACOES DE EMPRESTIMOS	OUTRAS AMORTIZACOES DE EMPRESTIMOS	AMORTIZACOES DE CONTRATOS	3745585106	0	3515114586	93,84	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE ESTOQUES	ALIENACAO DE ESTOQUE DE CAFE - FUNCAFE	ALIENACAO DE ESTOQUES PROPRIOS DO FUNCAFE	10259633	0	75025,43	0,73	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	320510078	0	361384772,8	112,75	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS FINANCEIROS	JUROS DE EMPRESTIMOS	243463032	0	183622320,8	75,42	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS JUR.MORA DIV.ATIVA DE OUTRAS RECEITAS	OUTRAS MULT. E J.MORA  DIV.AT. DE OUTRAS REC.	PARCEL-OUTRAS MULTA/J DE MORA DIV AT OUT REC	32839	0	18018,73	54,86	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RESTITUICOES DE CONVENIOS	RESTITUICOES DE CONVENIOS - PRIMARIAS	0	0	131118,51		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	310670,45		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22906	FUNDO DE DEFESA DA ECONOMIA CAFEEIRA	130137	FUNDO DE DEFESA DA ECON.CAFEEIRA/FUNCAFE/SPA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	0	0	477687,62		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	95249	0	20357	21,37	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO	INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO	31676	0	100561,39	317,46	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS POR AUTOS DE INFRACAO	MULTAS POR AUTOS DE INFRACAO	0	0	127,69		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	1800000	0	4155640,85	230,86	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RESTITUICOES DE CONVENIOS	RESTITUICOES DE CONVENIOS - PRIMARIAS	0	0	703767,9		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	0	0	394,46		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	3017	0	6725,17	222,9	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	320799	0	272525,42	84,95	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS E JUROS PREVISTOS EM CONTRATOS	MULTAS E JUROS PREVISTOS EM CONTRATOS	519902	0	373641,97	71,86	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE ARRENDAMENTOS	MULTAS E JUROS DE MORA DE ARRENDAMENTOS	0	0	751,36		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE ALUGUEIS	MULTAS E JUROS DE MORA DE ALUGUEIS	14040	0	5885,09	41,91	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE VEICULOS	ALIENACAO DE VEICULOS	ALIENACAO DE VEICULOS	1641495	0	414763,74	25,26	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS	OUTRAS RECEITAS	1601016	0	2073677,59	129,52	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	OUTRAS RESTITUICOES	OUTRAS RESTITUICOES	308911	0	86712,28	28,07	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS EVENTUAIS	OUTRAS RECEITAS EVENTUAIS	26557	0	0	0	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	REC.SEGUROS DECOR. INDENIZA«√O POR SINISTRO	REC.SEGUROS DECOR. INDENIZA«√O POR SINISTRO	203938	0	17733	8,69	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS COMERCIAIS	SERVICOS DE COMERC. E DISTRIB. PROD. AGROPEC.	99494	0	78307,29	78,7	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS COMERCIAIS	SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.	1491917	0	1071695,36	71,83	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE METROLOGIA E CERTIFICACAO	CERTIFICACAO DE PRODUTOS E SERVICOS	0	0	27,03		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS AGROPECUARIOS	SERVICOS AGROPECUARIOS	142424	0	62283,72	43,73	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE TECNOLOGIA	SERVICOS DE TECNOLOGIA	664959	0	1025477,05	154,21	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE METROLOGIA E CERTIFICACAO	INFORMACAO TECNOLOGICA	0	0	19		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS CONSULT.ASSIST.TEC. ANALISE PROJETOS	SERV.CONS,ASS.TEC.E AN.PROJ-APLICA«’ES LIVRES	16705	0	29273,31	175,23	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE ESTUDOS E PESQUISAS	SERVICOS DE ESTUDOS E PESQUISAS	722915	0	164074,59	22,69	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	7334	0	2688	36,65	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	4708	0	4079,36	86,64	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	0	0	71988,31		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	1771640	0	0	0	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITAS CORRENTES A CLASSIFICAR	RECEITAS CORRENTES A CLASSIFICAR	RECEITAS CORRENTES A CLASSIFICAR	RECEITAS CORRENTES A CLASSIFICAR	RECEITAS CORRENTES A CLASSIFICAR	0	0	342339,52		2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	2074102	0	1803039,65	86,93	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS REG. MARCAS,PAT.TRANSF.DE TECNOLOGIA	SERVICOS DE TRANSFERENCIA DE TECNOLOGIA	12730035	0	11636567,65	91,41	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICO DE INFORMACOES CIENTIFICAS E TECNOLOG	SERVICO DE INFORMACOES CIENTIFICAS E TECNOLOG	92635	0	138302,33	149,29	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	OUTROS RECEITAS DE SERVICOS	OUTROS RECEITAS DE SERVICOS	161564	0	98163,04	60,75	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	1384607	0	3059008,58	220,92	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	420011	0	294528,83	70,12	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ARRENDAMENTOS	ARRENDAMENTOS	ARRENDAMENTOS	192331	0	102788,13	53,44	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA INDUSTRIAL	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITA DA INDUSTRIA DE BEBIDAS E DESTILADOS	RECEITA DA INDUSTRIA DE BEBIDAS E DESTILADOS	374216	0	399181,02	106,67	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ALUGUEIS	ALUGUEIS	ALUGUEIS	841082	0	903943,31	107,47	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE EQUIPAMENTOS	ALIENACAO DE EQUIPAMENTOS	ALIENACAO DE EQUIPAMENTOS	368720	0	90103,96	24,43	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE MOVEIS E UTENSILIOS	ALIENACAO DE MOVEIS E UTENSILIOS	ALIENACAO DE MOVEIS E UTENSILIOS	155954	0	111147,68	71,26	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE ANIMAIS REPRODUTORES E MATRIZES	ALIENACAO DE ANIMAIS REPRODUTORES E MATRIZES	ALIENACAO DE ANIMAIS REPRODUTORES E MATRIZES	1619356	0	1746204,98	107,83	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS IMOVEIS	ALIENACAO DE IMOVEIS RURAIS	ALIENACAO DE IMOVEIS RURAIS	ALIENACAO DE IMOVEIS RURAIS	362747	0	32500,33	8,95	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	546001	0	1413658,06	258,91	2015
22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22202	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	135037	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	RECEITAS CORRENTES	RECEITA AGROPECUARIA	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	4168700	0	5898062,03	141,48	2015
